1;9,055051;26
2;12,67973;0
3;16,77547;0
4;24,69467;64
5;27,4926;10
6;29,52804;0
7;37,92725;11
8;39,61189;0
9;43,75373;0
0;47,4544;0
1;49,31793;0
2;53,13743;0
3;57,21732;0
4;62,2764;0
5;68,45741;10
6;70,87436;0
7;77,81882;2
8;79,45379;0
9;83,72769;0
0;94,47868;97
1;96,27193;0
2;99,32679;0
3;103,3739;0
4;108,6347;0
5;110,8351;0
6;113,0782;0
7;141,2564;174
8;143,4721;0
9;147,6567;0
0;157,5563;78
1;160,4929;10
2;164,4586;0
3;167,9527;0
4;175,0139;44
5;177,1014;0
6;187,0181;86
7;193,6662;0
8;195,3796;0
9;198,9191;0
0;202,3586;0
1;205,154;10
2;209,1582;0
3;213,8919;2
4;221,3993;51
5;224,1269;0
6;226,0728;0
7;232,677;0
8;234,0721;0
9;238,3179;0
0;241,5967;0
1;243,2572;0
2;246,6975;0
