1;15,29479;89
2;18,8987;0
3;22,77848;0
4;28,17176;0
5;30,27918;0
6;32,59277;0
7;40,23292;0
8;42,21861;0
9;46,58191;0
0;50,39644;0
1;52,55543;0
2;56,41744;0
3;60,81685;0
4;67,93965;0
5;70,63714;0
6;73,05191;0
7;80,49912;0
8;82,41952;0
9;87,27147;0
0;90,6994;3
1;92,54613;0
2;96,75812;0
3;100,9528;0
4;107,6077;0
5;110,2522;0
6;112,7184;0
7;120,0144;0
8;122,0191;0
9;126,2384;0
0;129,9361;0
1;132,5383;0
2;136,8606;0
3;141,038;0
4;147,2907;0
5;149,654;0
6;152,5494;0
7;159,7545;0
8;161,5597;0
9;165,7164;0
0;169,6329;0
1;171,6718;0
2;175,3918;0
3;179,4923;0
4;184,9164;0
5;187,5735;0
6;190,0188;0
7;197,2364;0
8;199,6926;0
9;204,4365;0
0;208,0714;0
1;209,9375;0
2;214,2153;0
3;218,0948;0
4;224,957;0
5;227,3961;0
6;229,7144;0
7;236,1969;0
8;237,973;0
9;242,9466;0
0;246,3664;0
