1;12,57399;71
2;16,91477;0
3;21,2583;0
4;27,79058;0
5;30,39313;0
6;33,45562;0
7;42,04002;0
8;44,71766;0
9;49,41338;0
0;53,74186;0
1;56,39722;0
2;60,63375;0
3;65,77255;0
4;74,8541;68
5;77,69261;0
6;80,41362;0
7;89,69408;0
8;91,63536;0
9;96,81316;0
0;100,9173;0
1;103,2983;0
2;107,9335;0
3;112,9554;0
4;119,8739;0
5;122,7776;0
6;125,5928;0
7;135,5144;0
8;138,1752;0
9;143,9935;0
0;148,0179;0
1;149,7335;0
2;153,8711;0
3;159,1171;0
4;166,0729;0
5;169,9771;0
6;173,2337;0
7;181,5316;0
8;183,2179;0
9;189,1532;0
0;193,5375;0
1;195,7187;0
2;200,3738;0
3;205,0938;0
4;212,9365;0
5;215,4743;0
6;218,1556;0
7;227,5775;0
8;229,3578;0
9;234,2363;0
0;238,3531;0
1;240,4162;0
2;244,5386;0
3;249,5543;0
4;256,8783;0
5;259,9926;0
6;263,3921;0
7;273,2792;0
8;275,3928;0
9;280,4761;0
0;284,7517;0
1;286,9575;0
