1;19,47772;94
2;22,21541;0
3;25,33267;0
4;30,33987;0
5;32,25579;0
6;33,93988;0
7;39,57382;0
8;40,87658;0
9;44,23818;6
0;49,99466;48
1;51,37379;0
2;54,04992;0
3;57,27771;0
4;63,25087;0
5;65,01844;0
6;66,67887;0
7;72,23951;0
8;73,51564;0
9;76,71932;0
0;79,75288;0
1;81,37534;0
2;84,27261;0
3;87,27616;0
4;92,15758;0
5;93,87952;0
6;95,55267;0
7;103,0738;55
8;104,3732;0
9;107,7345;0
0;111,0172;0
1;112,694;0
2;115,3728;0
3;118,4387;0
4;126,2949;85
5;127,9928;0
6;129,6752;0
7;135,1964;0
8;136,4923;0
9;139,5735;0
0;142,4563;0
1;143,8508;0
2;146,5756;0
3;149,5937;0
4;154,8566;0
5;156,5928;0
6;158,2143;0
7;164,4152;0
8;166,0326;0
9;169,2192;0
0;172,0959;0
1;173,5347;0
2;176,1831;0
3;179,2693;0
4;186,258;63
5;187,9775;0
6;189,8511;0
7;195,7187;0
8;197,0164;0
9;200,094;0
0;202,8945;0
1;204,3334;0
2;206,9537;0
3;210,1151;0
4;215,096;0
5;216,9143;0
6;218,6363;0
7;224,1374;0
8;225,5336;0
9;228,8983;0
0;231,979;0
1;233,4928;0
2;236,1677;0
3;239,1786;0
4;243,6812;0
5;245,4126;0
6;247,092;0
7;252,5969;0
8;253,8775;0
9;257,1555;0
0;261,6123;39
1;263,0551;0
2;265,8161;0
3;268,8971;0
4;273,3553;0
5;275,1526;0
6;276,8373;0
7;282,396;0
8;283,7547;0
9;286,8547;0
0;289,6586;0
